chiguri 2270488_2463486_chiguri.c [["IfStmt", 8.375000e+00], ["BreakStmt", 8.538855e+00], ["ParenExpr", 2.287444e+01], ["UnaryOperator", 2.386015e+01], ["SwitchStmt", 7.555555e+00], ["ArraySubscriptExpr", 1.243852e+01], ["BinaryOperator", 2.329525e+01], ["DeclStmt", 3.000000e+00], ["Function", 1.000000e+00], ["CaseStmt", 8.538860e+00], ["IntegerLiteral", 6.701378e+00], ["DeclRefExpr", 2.635675e+01], ["Var", 1.968750e+00], ["CallExpr", 5.163841e+00], ["Record", 1.000000e+00], ["StringLiteral", 4.000000e+00], ["Type", 6.027056e+00], ["Enum", 1.000000e+00], ["CompoundAssignOperator", 8.497128e+00], ["WhileStmt", 4.000000e+00], ["ParmVar", 4.482759e+00], ["EnumConstant", 2.000000e+00], ["InitListExpr", 2.333333e+00], ["CStyleCastExpr", 5.023657e+00], ["Field", 2.000000e+00], ["MemberExpr", 1.056740e+01], ["Typedef", 1.000000e+00], ["ReturnStmt", 6.666667e+00], ["ImplicitCastExpr", 1.232142e+01], ["CompoundStmt", 3.551725e+00]] 
chiguri 2974486_5709773144064000_chiguri.c [["CallExpr", 4.960001e+00], ["IfStmt", 8.333333e+00], ["BreakStmt", 8.546393e+00], ["ParenExpr", 2.276124e+01], ["UnaryOperator", 2.411895e+01], ["SwitchStmt", 7.555555e+00], ["ArraySubscriptExpr", 1.244765e+01], ["CaseStmt", 8.546395e+00], ["IntegerLiteral", 6.777339e+00], ["DeclRefExpr", 2.626881e+01], ["Var", 1.806452e+00], ["Record", 1.000000e+00], ["StringLiteral", 4.000000e+00], ["Type", 6.027902e+00], ["Enum", 1.000000e+00], ["CompoundAssignOperator", 8.471431e+00], ["WhileStmt", 4.000000e+00], ["ParmVar", 4.086331e+00], ["EnumConstant", 2.000000e+00], ["InitListExpr", 2.333333e+00], ["CStyleCastExpr", 5.025156e+00], ["Field", 2.000000e+00], ["MemberExpr", 1.056000e+01], ["Typedef", 1.000000e+00], ["ReturnStmt", 6.666667e+00], ["ImplicitCastExpr", 1.234224e+01], ["CompoundStmt", 3.374149e+00], ["BinaryOperator", 2.318176e+01], ["Function", 1.000000e+00], ["DeclStmt", 3.000000e+00]] 
chiguri 2974486_5756407898963968_chiguri.c [["IfStmt", 8.400000e+00], ["BreakStmt", 8.700507e+00], ["ParenExpr", 2.292146e+01], ["SwitchStmt", 7.555555e+00], ["UnaryOperator", 2.374812e+01], ["ArraySubscriptExpr", 1.256931e+01], ["BinaryOperator", 2.332012e+01], ["DeclStmt", 3.000000e+00], ["Function", 1.000000e+00], ["CaseStmt", 8.700507e+00], ["IntegerLiteral", 6.720990e+00], ["DeclRefExpr", 2.635039e+01], ["Var", 2.027778e+00], ["CallExpr", 5.265957e+00], ["Record", 1.000000e+00], ["StringLiteral", 4.000000e+00], ["Type", 6.026831e+00], ["Enum", 1.000000e+00], ["CompoundAssignOperator", 8.510633e+00], ["WhileStmt", 4.000000e+00], ["ParmVar", 4.534722e+00], ["EnumConstant", 2.000000e+00], ["InitListExpr", 2.333333e+00], ["CStyleCastExpr", 5.023902e+00], ["Field", 2.000000e+00], ["MemberExpr", 1.062296e+01], ["Typedef", 1.000000e+00], ["ReturnStmt", 6.666667e+00], ["ImplicitCastExpr", 1.229371e+01], ["CompoundStmt", 3.596273e+00]] 
Chuchox.Jaraday 1460488_1483485_Chuchox.Jaraday.c [["IfStmt", 8.375000e+00], ["BreakStmt", 8.451612e+00], ["ParenExpr", 2.259187e+01], ["UnaryOperator", 2.392587e+01], ["SwitchStmt", 7.500000e+00], ["ArraySubscriptExpr", 1.235288e+01], ["BinaryOperator", 2.301235e+01], ["DeclStmt", 3.000000e+00], ["Function", 1.000000e+00], ["CaseStmt", 8.451612e+00], ["IntegerLiteral", 6.623188e+00], ["DeclRefExpr", 2.603845e+01], ["Var", 1.989011e+00], ["CallExpr", 4.976048e+00], ["Record", 1.000000e+00], ["StringLiteral", 4.000000e+00], ["Type", 6.021686e+00], ["Enum", 1.000000e+00], ["CompoundAssignOperator", 8.503311e+00], ["WhileStmt", 4.000000e+00], ["ParmVar", 4.078572e+00], ["EnumConstant", 2.000000e+00], ["InitListExpr", 2.333333e+00], ["CStyleCastExpr", 5.019591e+00], ["Field", 2.000000e+00], ["MemberExpr", 1.047909e+01], ["Typedef", 1.000000e+00], ["ReturnStmt", 6.666667e+00], ["ImplicitCastExpr", 1.146762e+01], ["CompoundStmt", 3.562963e+00]] 
Chuchox.Jaraday 1460488_1483488_Chuchox.Jaraday.c [["IfStmt", 8.375000e+00], ["BreakStmt", 8.538923e+00], ["ParenExpr", 2.255796e+01], ["UnaryOperator", 2.356148e+01], ["SwitchStmt", 7.555555e+00], ["ArraySubscriptExpr", 1.247757e+01], ["BinaryOperator", 2.296943e+01], ["DeclStmt", 3.000000e+00], ["Function", 1.000000e+00], ["CaseStmt", 8.538921e+00], ["IntegerLiteral", 6.675814e+00], ["DeclRefExpr", 2.595364e+01], ["Var", 1.957447e+00], ["CallExpr", 4.982455e+00], ["Record", 1.000000e+00], ["StringLiteral", 4.000000e+00], ["Type", 6.025418e+00], ["Enum", 1.000000e+00], ["CompoundAssignOperator", 8.498379e+00], ["WhileStmt", 4.000000e+00], ["ParmVar", 4.086331e+00], ["EnumConstant", 2.000000e+00], ["InitListExpr", 2.333333e+00], ["CStyleCastExpr", 5.022542e+00], ["Field", 2.000000e+00], ["MemberExpr", 1.053091e+01], ["Typedef", 1.000000e+00], ["ReturnStmt", 6.666667e+00], ["ImplicitCastExpr", 1.180282e+01], ["CompoundStmt", 3.556338e+00]] 
Chuchox.Jaraday 1460488_1595491_Chuchox.Jaraday.c [["IfStmt", 8.333333e+00], ["SwitchStmt", 7.555555e+00], ["ArraySubscriptExpr", 1.239819e+01], ["UnaryOperator", 2.414529e+01], ["BreakStmt", 8.605710e+00], ["ParenExpr", 2.288091e+01], ["CallExpr", 5.107343e+00], ["CaseStmt", 8.605714e+00], ["IntegerLiteral", 6.649506e+00], ["DeclRefExpr", 2.630524e+01], ["Var", 1.824176e+00], ["Record", 1.000000e+00], ["StringLiteral", 4.000000e+00], ["Type", 6.022462e+00], ["Enum", 1.000000e+00], ["CompoundAssignOperator", 8.469456e+00], ["WhileStmt", 4.000000e+00], ["ParmVar", 4.269504e+00], ["EnumConstant", 2.000000e+00], ["InitListExpr", 2.333333e+00], ["CStyleCastExpr", 5.021017e+00], ["Field", 2.000000e+00], ["MemberExpr", 1.055319e+01], ["Typedef", 1.000000e+00], ["ReturnStmt", 6.666667e+00], ["ImplicitCastExpr", 1.157313e+01], ["CompoundStmt", 3.398601e+00], ["BinaryOperator", 2.327335e+01], ["Function", 1.000000e+00], ["DeclStmt", 3.000000e+00]] 
Chuchox.Jaraday 2270488_2449486_Chuchox.Jaraday.c [["IfStmt", 8.333333e+00], ["SwitchStmt", 7.555555e+00], ["ArraySubscriptExpr", 1.245211e+01], ["UnaryOperator", 2.426670e+01], ["BreakStmt", 8.640450e+00], ["ParenExpr", 2.301154e+01], ["CallExpr", 5.166669e+00], ["CaseStmt", 8.640450e+00], ["IntegerLiteral", 6.668027e+00], ["DeclRefExpr", 2.655980e+01], ["Var", 1.815217e+00], ["Record", 1.000000e+00], ["StringLiteral", 4.000000e+00], ["Type", 6.022200e+00], ["Enum", 1.000000e+00], ["CompoundAssignOperator", 8.484943e+00], ["WhileStmt", 4.000000e+00], ["ParmVar", 4.359155e+00], ["EnumConstant", 2.000000e+00], ["InitListExpr", 2.333333e+00], ["CStyleCastExpr", 5.020776e+00], ["Field", 2.000000e+00], ["MemberExpr", 1.055756e+01], ["Typedef", 1.000000e+00], ["ReturnStmt", 6.666667e+00], ["ImplicitCastExpr", 1.175963e+01], ["CompoundStmt", 3.386206e+00], ["BinaryOperator", 2.349719e+01], ["Function", 1.000000e+00], ["DeclStmt", 3.000000e+00]] 
Chuchox.Jaraday 2270488_2453486_Chuchox.Jaraday.c [["CallExpr", 5.497463e+00], ["IfStmt", 8.375000e+00], ["BreakStmt", 8.766988e+00], ["ParenExpr", 2.299940e+01], ["UnaryOperator", 2.419975e+01], ["SwitchStmt", 7.555555e+00], ["ArraySubscriptExpr", 1.251601e+01], ["CaseStmt", 8.766993e+00], ["IntegerLiteral", 6.509836e+00], ["DeclRefExpr", 2.649631e+01], ["Var", 1.882353e+00], ["Record", 1.000000e+00], ["StringLiteral", 4.000000e+00], ["Type", 6.019564e+00], ["Enum", 1.000000e+00], ["CompoundAssignOperator", 8.486240e+00], ["WhileStmt", 4.000000e+00], ["ParmVar", 4.789115e+00], ["EnumConstant", 2.000000e+00], ["InitListExpr", 2.333333e+00], ["CStyleCastExpr", 5.017262e+00], ["Field", 2.000000e+00], ["MemberExpr", 1.060067e+01], ["Typedef", 1.000000e+00], ["ReturnStmt", 6.666667e+00], ["ImplicitCastExpr", 1.067093e+01], ["CompoundStmt", 3.449367e+00], ["BinaryOperator", 2.346440e+01], ["Function", 1.000000e+00], ["DeclStmt", 3.000000e+00]] 
Chuchox.Jaraday 2270488_2463486_Chuchox.Jaraday.c [["CallExpr", 5.069767e+00], ["IfStmt", 8.375000e+00], ["BreakStmt", 8.497358e+00], ["ParenExpr", 2.310526e+01], ["UnaryOperator", 2.440478e+01], ["SwitchStmt", 7.555555e+00], ["ArraySubscriptExpr", 1.238701e+01], ["CaseStmt", 8.497352e+00], ["IntegerLiteral", 6.723858e+00], ["DeclRefExpr", 2.661235e+01], ["Var", 1.967742e+00], ["Record", 1.000000e+00], ["StringLiteral", 4.000000e+00], ["Type", 6.026226e+00], ["Enum", 1.000000e+00], ["CompoundAssignOperator", 8.491524e+00], ["WhileStmt", 4.000000e+00], ["ParmVar", 4.197183e+00], ["EnumConstant", 2.000000e+00], ["InitListExpr", 2.333333e+00], ["CStyleCastExpr", 5.022759e+00], ["Field", 2.000000e+00], ["MemberExpr", 1.052366e+01], ["Typedef", 1.000000e+00], ["ReturnStmt", 6.666667e+00], ["ImplicitCastExpr", 1.244213e+01], ["CompoundStmt", 3.571429e+00], ["BinaryOperator", 2.354578e+01], ["Function", 1.000000e+00], ["DeclStmt", 3.000000e+00]] 
Chuchox.Jaraday 2974486_5709773144064000_Chuchox.Jaraday.c [["IfStmt", 8.333333e+00], ["BreakStmt", 8.482356e+00], ["ParenExpr", 2.259714e+01], ["UnaryOperator", 2.391740e+01], ["SwitchStmt", 7.555555e+00], ["ArraySubscriptExpr", 1.244208e+01], ["BinaryOperator", 2.301667e+01], ["DeclStmt", 3.000000e+00], ["Function", 1.000000e+00], ["CaseStmt", 8.482356e+00], ["IntegerLiteral", 6.650087e+00], ["DeclRefExpr", 2.606646e+01], ["Var", 1.852273e+00], ["CallExpr", 4.916667e+00], ["Record", 1.000000e+00], ["StringLiteral", 4.000000e+00], ["Type", 6.022957e+00], ["Enum", 1.000000e+00], ["CompoundAssignOperator", 8.475158e+00], ["WhileStmt", 4.000000e+00], ["ParmVar", 3.992754e+00], ["EnumConstant", 2.000000e+00], ["InitListExpr", 2.333333e+00], ["CStyleCastExpr", 5.020778e+00], ["Field", 2.000000e+00], ["MemberExpr", 1.056055e+01], ["Typedef", 1.000000e+00], ["ReturnStmt", 6.666667e+00], ["ImplicitCastExpr", 1.188716e+01], ["CompoundStmt", 3.437956e+00]] 
Chuchox.Jaraday 2974486_5756407898963968_Chuchox.Jaraday.c [["IfStmt", 8.375000e+00], ["BreakStmt", 8.666664e+00], ["ParenExpr", 2.283682e+01], ["UnaryOperator", 2.384436e+01], ["SwitchStmt", 7.555555e+00], ["ArraySubscriptExpr", 1.253261e+01], ["BinaryOperator", 2.325168e+01], ["DeclStmt", 3.000000e+00], ["Function", 1.000000e+00], ["CaseStmt", 8.666667e+00], ["IntegerLiteral", 6.612297e+00], ["DeclRefExpr", 2.625832e+01], ["Var", 1.918367e+00], ["CallExpr", 5.224043e+00], ["Record", 1.000000e+00], ["StringLiteral", 4.000000e+00], ["Type", 6.022440e+00], ["Enum", 1.000000e+00], ["CompoundAssignOperator", 8.503271e+00], ["WhileStmt", 4.000000e+00], ["ParmVar", 4.447553e+00], ["EnumConstant", 2.000000e+00], ["InitListExpr", 2.333333e+00], ["CStyleCastExpr", 5.020398e+00], ["Field", 2.000000e+00], ["MemberExpr", 1.058363e+01], ["Typedef", 1.000000e+00], ["ReturnStmt", 6.666667e+00], ["ImplicitCastExpr", 1.149997e+01], ["CompoundStmt", 3.500001e+00]] 
chuckl0416 1460488_1483485_chuckl0416.c [["CallExpr", 6.028709e+00], ["IfStmt", 8.400000e+00], ["UnaryOperator", 2.431422e+01], ["SwitchStmt", 7.555555e+00], ["ArraySubscriptExpr", 1.260858e+01], ["CaseStmt", 8.798210e+00], ["IntegerLiteral", 6.779718e+00], ["DeclRefExpr", 2.666552e+01], ["Var", 2.019418e+00], ["DeclStmt", 3.000000e+00], ["Function", 1.000000e+00], ["BinaryOperator", 2.360513e+01], ["BreakStmt", 8.798210e+00], ["ParenExpr", 2.320119e+01], ["Record", 1.000000e+00], ["StringLiteral", 4.000000e+00], ["Type", 6.033391e+00], ["Enum", 1.000000e+00], ["ReturnStmt", 6.666667e+00], ["CompoundStmt", 3.651007e+00], ["ImplicitCastExpr", 1.242988e+01], ["CompoundAssignOperator", 8.513276e+00], ["WhileStmt", 4.000000e+00], ["ParmVar", 6.651684e+00], ["EnumConstant", 2.000000e+00], ["InitListExpr", 2.333333e+00], ["CStyleCastExpr", 5.026151e+00], ["MemberExpr", 1.059672e+01], ["UnaryExprOrTypeTraitExpr", 7.000000e+00], ["Typedef", 1.000000e+00], ["Field", 2.000000e+00]] 
chuckl0416 1460488_1483488_chuckl0416.c [["CallExpr", 5.234972e+00], ["IfStmt", 8.333333e+00], ["UnaryOperator", 2.414702e+01], ["SwitchStmt", 7.555555e+00], ["ArraySubscriptExpr", 1.246621e+01], ["CaseStmt", 8.684211e+00], ["IntegerLiteral", 6.652676e+00], ["DeclRefExpr", 2.644633e+01], ["Var", 1.789474e+00], ["DeclStmt", 3.000000e+00], ["Function", 1.000000e+00], ["BinaryOperator", 2.338482e+01], ["BreakStmt", 8.684209e+00], ["ParenExpr", 2.291706e+01], ["StringLiteral", 4.000000e+00], ["Type", 6.023592e+00], ["Record", 1.000000e+00], ["Enum", 1.000000e+00], ["ReturnStmt", 6.666667e+00], ["CompoundStmt", 3.374150e+00], ["ImplicitCastExpr", 1.158944e+01], ["CompoundAssignOperator", 8.473018e+00], ["WhileStmt", 4.000000e+00], ["ParmVar", 4.793334e+00], ["EnumConstant", 2.000000e+00], ["InitListExpr", 2.333333e+00], ["CStyleCastExpr", 5.021712e+00], ["MemberExpr", 1.060535e+01], ["UnaryExprOrTypeTraitExpr", 7.000000e+00], ["Typedef", 1.000000e+00], ["Field", 2.000000e+00]] 
chuckl0416 1460488_1595491_chuckl0416.c [["IfStmt", 8.375000e+00], ["SwitchStmt", 7.555555e+00], ["ArraySubscriptExpr", 1.254254e+01], ["UnaryOperator", 2.449016e+01], ["CallExpr", 5.428570e+00], ["CaseStmt", 8.762375e+00], ["IntegerLiteral", 6.779248e+00], ["DeclRefExpr", 2.694285e+01], ["Var", 1.900000e+00], ["DeclStmt", 3.000000e+00], ["Function", 1.000000e+00], ["BinaryOperator", 2.388603e+01], ["BreakStmt", 8.762377e+00], ["ParenExpr", 2.340561e+01], ["Record", 1.000000e+00], ["StringLiteral", 4.000000e+00], ["Type", 6.033473e+00], ["Enum", 1.000000e+00], ["ReturnStmt", 6.666667e+00], ["CompoundStmt", 3.500000e+00], ["ImplicitCastExpr", 1.256913e+01], ["CompoundAssignOperator", 8.490626e+00], ["WhileStmt", 4.000000e+00], ["ParmVar", 4.724358e+00], ["EnumConstant", 2.000000e+00], ["InitListExpr", 2.333333e+00], ["CStyleCastExpr", 5.027618e+00], ["MemberExpr", 1.057807e+01], ["UnaryExprOrTypeTraitExpr", 7.000000e+00], ["Typedef", 1.000000e+00], ["Field", 2.000000e+00]] 
chuckl0416 2270488_2449486_chuckl0416.c [["CallExpr", 5.269608e+00], ["IfStmt", 8.375000e+00], ["UnaryOperator", 2.398199e+01], ["SwitchStmt", 7.555555e+00], ["ArraySubscriptExpr", 1.278598e+01], ["CaseStmt", 8.935785e+00], ["IntegerLiteral", 6.575274e+00], ["DeclRefExpr", 2.626167e+01], ["Var", 1.813559e+00], ["DeclStmt", 3.000000e+00], ["Function", 1.000000e+00], ["BinaryOperator", 2.337180e+01], ["BreakStmt", 8.935780e+00], ["ParenExpr", 2.294664e+01], ["Record", 1.000000e+00], ["StringLiteral", 4.000000e+00], ["Type", 6.023962e+00], ["Enum", 1.000000e+00], ["ReturnStmt", 6.666667e+00], ["CompoundStmt", 3.342391e+00], ["ImplicitCastExpr", 1.126473e+01], ["CompoundAssignOperator", 8.496644e+00], ["WhileStmt", 4.000000e+00], ["ParmVar", 4.834438e+00], ["EnumConstant", 2.000000e+00], ["InitListExpr", 2.333333e+00], ["CStyleCastExpr", 5.021028e+00], ["MemberExpr", 1.076159e+01], ["UnaryExprOrTypeTraitExpr", 7.000000e+00], ["Typedef", 1.000000e+00], ["Field", 2.000000e+00]] 
chuckl0416 2270488_2453486_chuckl0416.c [["IfStmt", 8.375000e+00], ["SwitchStmt", 7.555555e+00], ["ArraySubscriptExpr", 1.270848e+01], ["UnaryOperator", 2.430889e+01], ["CallExpr", 5.580647e+00], ["CaseStmt", 8.942149e+00], ["IntegerLiteral", 6.640469e+00], ["DeclRefExpr", 2.690562e+01], ["Var", 1.769231e+00], ["DeclStmt", 3.000000e+00], ["Function", 1.000000e+00], ["BinaryOperator", 2.389852e+01], ["BreakStmt", 8.942152e+00], ["ParenExpr", 2.343958e+01], ["Record", 1.000000e+00], ["StringLiteral", 4.000000e+00], ["Type", 6.025160e+00], ["Enum", 1.000000e+00], ["ReturnStmt", 6.666667e+00], ["CompoundStmt", 3.315217e+00], ["ImplicitCastExpr", 1.171737e+01], ["CompoundAssignOperator", 8.493828e+00], ["WhileStmt", 4.000000e+00], ["ParmVar", 5.299362e+00], ["EnumConstant", 2.000000e+00], ["InitListExpr", 2.333333e+00], ["CStyleCastExpr", 5.022182e+00], ["MemberExpr", 1.072891e+01], ["UnaryExprOrTypeTraitExpr", 7.000000e+00], ["Typedef", 1.000000e+00], ["Field", 2.000000e+00]] 
chuckl0416 2270488_2463486_chuckl0416.c [["IfStmt", 8.333333e+00], ["SwitchStmt", 7.555555e+00], ["ArraySubscriptExpr", 1.242051e+01], ["UnaryOperator", 2.419923e+01], ["CallExpr", 5.117021e+00], ["CaseStmt", 8.797929e+00], ["IntegerLiteral", 6.689268e+00], ["DeclRefExpr", 2.649686e+01], ["Var", 1.735294e+00], ["DeclStmt", 3.000000e+00], ["Function", 1.000000e+00], ["BinaryOperator", 2.349149e+01], ["BreakStmt", 8.797928e+00], ["ParenExpr", 2.306819e+01], ["Record", 1.000000e+00], ["StringLiteral", 4.000000e+00], ["Type", 6.023546e+00], ["Enum", 1.000000e+00], ["ReturnStmt", 6.666667e+00], ["CompoundStmt", 3.298136e+00], ["ImplicitCastExpr", 1.200782e+01], ["CompoundAssignOperator", 8.466671e+00], ["WhileStmt", 4.000000e+00], ["ParmVar", 4.587838e+00], ["EnumConstant", 2.000000e+00], ["InitListExpr", 2.333333e+00], ["CStyleCastExpr", 5.022342e+00], ["MemberExpr", 1.067832e+01], ["UnaryExprOrTypeTraitExpr", 7.000000e+00], ["Typedef", 1.000000e+00], ["Field", 2.000000e+00]] 
chuckl0416 2974486_5709773144064000_chuckl0416.c [["CallExpr", 5.093750e+00], ["IfStmt", 8.333333e+00], ["UnaryOperator", 2.440670e+01], ["SwitchStmt", 7.555555e+00], ["ArraySubscriptExpr", 1.253105e+01], ["CaseStmt", 8.755980e+00], ["IntegerLiteral", 6.718468e+00], ["DeclRefExpr", 2.689260e+01], ["Var", 1.707547e+00], ["DeclStmt", 3.000000e+00], ["Function", 1.000000e+00], ["BinaryOperator", 2.383849e+01], ["BreakStmt", 8.755981e+00], ["ParenExpr", 2.339751e+01], ["Record", 1.000000e+00], ["StringLiteral", 4.000000e+00], ["Type", 6.023570e+00], ["Enum", 1.000000e+00], ["ReturnStmt", 6.666667e+00], ["CompoundStmt", 3.260355e+00], ["ImplicitCastExpr", 1.214080e+01], ["CompoundAssignOperator", 8.469515e+00], ["WhileStmt", 4.000000e+00], ["ParmVar", 4.587838e+00], ["EnumConstant", 2.000000e+00], ["InitListExpr", 2.333333e+00], ["CStyleCastExpr", 5.021860e+00], ["MemberExpr", 1.068323e+01], ["UnaryExprOrTypeTraitExpr", 7.000000e+00], ["Typedef", 1.000000e+00], ["Field", 2.000000e+00]] 
chuckl0416 2974486_5756407898963968_chuckl0416.c [["CallExpr", 5.323384e+00], ["IfStmt", 8.333333e+00], ["UnaryOperator", 2.466259e+01], ["SwitchStmt", 7.555555e+00], ["ArraySubscriptExpr", 1.255955e+01], ["CaseStmt", 8.896227e+00], ["IntegerLiteral", 6.704740e+00], ["DeclRefExpr", 2.683495e+01], ["Var", 1.722222e+00], ["DeclStmt", 3.000000e+00], ["Function", 1.000000e+00], ["BinaryOperator", 2.379516e+01], ["BreakStmt", 8.896227e+00], ["ParenExpr", 2.337169e+01], ["Record", 1.000000e+00], ["StringLiteral", 4.000000e+00], ["Type", 6.026282e+00], ["Enum", 1.000000e+00], ["ReturnStmt", 6.666667e+00], ["CompoundStmt", 3.261628e+00], ["ImplicitCastExpr", 1.173997e+01], ["CompoundAssignOperator", 8.481225e+00], ["WhileStmt", 4.000000e+00], ["ParmVar", 5.056962e+00], ["EnumConstant", 2.000000e+00], ["InitListExpr", 2.333333e+00], ["CStyleCastExpr", 5.023920e+00], ["MemberExpr", 1.071380e+01], ["UnaryExprOrTypeTraitExpr", 7.000000e+00], ["Typedef", 1.000000e+00], ["Field", 2.000000e+00]] 
Citachi 1460488_1483485_Citachi.c [["CallExpr", 5.254143e+00], ["IfStmt", 8.375000e+00], ["UnaryOperator", 2.383102e+01], ["SwitchStmt", 7.555555e+00], ["ArraySubscriptExpr", 1.239189e+01], ["CaseStmt", 8.609630e+00], ["IntegerLiteral", 6.654111e+00], ["DeclRefExpr", 2.629554e+01], ["Var", 1.937500e+00], ["DeclStmt", 3.000000e+00], ["Function", 1.000000e+00], ["BinaryOperator", 2.322672e+01], ["BreakStmt", 8.609628e+00], ["ParenExpr", 2.284848e+01], ["Record", 1.000000e+00], ["StringLiteral", 4.000000e+00], ["Type", 6.024755e+00], ["Enum", 1.000000e+00], ["ReturnStmt", 6.666667e+00], ["CompoundStmt", 3.527398e+00], ["ImplicitCastExpr", 1.171746e+01], ["CompoundAssignOperator", 8.487952e+00], ["WhileStmt", 4.000000e+00], ["ParmVar", 5.180645e+00], ["EnumConstant", 2.000000e+00], ["InitListExpr", 2.333333e+00], ["CStyleCastExpr", 5.021914e+00], ["MemberExpr", 1.054827e+01], ["UnaryExprOrTypeTraitExpr", 7.000000e+00], ["Typedef", 1.000000e+00], ["Field", 2.000000e+00]] 
Citachi 1460488_1483488_Citachi.c [["CallExpr", 5.177774e+00], ["IfStmt", 8.375000e+00], ["UnaryOperator", 2.408640e+01], ["SwitchStmt", 7.555555e+00], ["ArraySubscriptExpr", 1.249505e+01], ["CaseStmt", 8.636875e+00], ["IntegerLiteral", 6.680099e+00], ["DeclRefExpr", 2.643223e+01], ["Var", 1.927835e+00], ["DeclStmt", 3.000000e+00], ["Function", 1.000000e+00], ["BinaryOperator", 2.337536e+01], ["BreakStmt", 8.636874e+00], ["ParenExpr", 2.295249e+01], ["StringLiteral", 4.000000e+00], ["Type", 6.024325e+00], ["Record", 1.000000e+00], ["Enum", 1.000000e+00], ["ReturnStmt", 6.666667e+00], ["CompoundStmt", 3.513514e+00], ["ImplicitCastExpr", 1.160822e+01], ["CompoundAssignOperator", 8.504919e+00], ["WhileStmt", 4.000000e+00], ["ParmVar", 4.816328e+00], ["EnumConstant", 2.000000e+00], ["InitListExpr", 2.333333e+00], ["CStyleCastExpr", 5.021955e+00], ["MemberExpr", 1.053736e+01], ["UnaryExprOrTypeTraitExpr", 7.000000e+00], ["Typedef", 1.000000e+00], ["Field", 2.000000e+00]] 
Citachi 1460488_1595491_Citachi.c [["CallExpr", 5.245904e+00], ["IfStmt", 8.375000e+00], ["UnaryOperator", 2.433721e+01], ["SwitchStmt", 7.555555e+00], ["ArraySubscriptExpr", 1.247760e+01], ["CaseStmt", 8.645505e+00], ["IntegerLiteral", 6.651217e+00], ["DeclRefExpr", 2.662339e+01], ["Var", 1.918367e+00], ["DeclStmt", 3.000000e+00], ["Function", 1.000000e+00], ["BinaryOperator", 2.353122e+01], ["BreakStmt", 8.645505e+00], ["ParenExpr", 2.310522e+01], ["Record", 1.000000e+00], ["StringLiteral", 4.000000e+00], ["Type", 6.023516e+00], ["Enum", 1.000000e+00], ["ReturnStmt", 6.666667e+00], ["CompoundStmt", 3.500000e+00], ["ImplicitCastExpr", 1.163363e+01], ["CompoundAssignOperator", 8.492308e+00], ["WhileStmt", 4.000000e+00], ["ParmVar", 4.816327e+00], ["EnumConstant", 2.000000e+00], ["InitListExpr", 2.333333e+00], ["CStyleCastExpr", 5.021277e+00], ["MemberExpr", 1.057807e+01], ["UnaryExprOrTypeTraitExpr", 7.000000e+00], ["Typedef", 1.000000e+00], ["Field", 2.000000e+00]] 
Citachi 2270488_2449486_Citachi.c [["IfStmt", 8.375000e+00], ["SwitchStmt", 7.555555e+00], ["ArraySubscriptExpr", 1.237654e+01], ["UnaryOperator", 2.442588e+01], ["CallExpr", 5.481866e+00], ["CaseStmt", 8.752578e+00], ["IntegerLiteral", 6.656337e+00], ["DeclRefExpr", 2.675368e+01], ["Var", 1.900000e+00], ["DeclStmt", 3.000000e+00], ["Function", 1.000000e+00], ["BinaryOperator", 2.367586e+01], ["BreakStmt", 8.752581e+00], ["ParenExpr", 2.322814e+01], ["Record", 1.000000e+00], ["StringLiteral", 4.000000e+00], ["Type", 6.024215e+00], ["Enum", 1.000000e+00], ["ReturnStmt", 6.666667e+00], ["CompoundStmt", 3.474026e+00], ["ImplicitCastExpr", 1.154643e+01], ["CompoundAssignOperator", 8.495143e+00], ["WhileStmt", 4.000000e+00], ["ParmVar", 5.544303e+00], ["EnumConstant", 2.000000e+00], ["InitListExpr", 2.333333e+00], ["CStyleCastExpr", 5.021601e+00], ["MemberExpr", 1.061620e+01], ["UnaryExprOrTypeTraitExpr", 7.000000e+00], ["Typedef", 1.000000e+00], ["Field", 2.000000e+00]] 
Citachi 2270488_2453486_Citachi.c [["CallExpr", 5.676190e+00], ["IfStmt", 8.375000e+00], ["UnaryOperator", 2.420477e+01], ["SwitchStmt", 7.555555e+00], ["ArraySubscriptExpr", 1.262535e+01], ["CaseStmt", 8.869956e+00], ["IntegerLiteral", 6.501134e+00], ["DeclRefExpr", 2.654470e+01], ["Var", 1.841122e+00], ["DeclStmt", 3.000000e+00], ["Function", 1.000000e+00], ["BinaryOperator", 2.355853e+01], ["BreakStmt", 8.869957e+00], ["ParenExpr", 2.313717e+01], ["Record", 1.000000e+00], ["StringLiteral", 4.000000e+00], ["Type", 6.021772e+00], ["Enum", 1.000000e+00], ["ReturnStmt", 6.666667e+00], ["CompoundStmt", 3.392857e+00], ["ImplicitCastExpr", 1.036472e+01], ["CompoundAssignOperator", 8.504792e+00], ["WhileStmt", 4.000000e+00], ["ParmVar", 6.191617e+00], ["EnumConstant", 2.000000e+00], ["InitListExpr", 2.333333e+00], ["CStyleCastExpr", 5.018721e+00], ["MemberExpr", 1.064706e+01], ["UnaryExprOrTypeTraitExpr", 7.000000e+00], ["Typedef", 1.000000e+00], ["Field", 2.000000e+00]] 
